,code,title
1571,LY748,Computer Science
1572,LY818,Science - Common Entry
1573,LY828,Agriculture - Common Entry
1574,LY908,General Nursing
1575,LY918,Psychiatric Nursing
1576,LY928,Intellectual Disability Nursing
1577,LY968,Early Childhood Care Health and Education
1578,LY978,Health & Social Care - Common Entry
1579,MH001,Education - Primary Teaching (Froebel)
1580,MH002,Education - Primary Teaching - Gaeltacht Applicants (Froebel)
1581,MH101,Arts
1582,MH103,Music
1583,MH106,Psychology - 3 years
1584,MH107,Social Science
1585,MH109,Media Studies
1586,MH116,Community and Youth Work (Full-Time)
1587,MH201,Science
1588,MH202,Biotechnology
1589,MH203,Biological and Geographical Sciences
1590,MH204,Physics with Astrophysics
1591,MH206,Theoretical Physics and Mathematics
1592,MH207,Data Science
1593,MH208,Biological and Biomedical Sciences
1594,MH209,Psychology (through Science) - 4 years
1595,MH210,Pharmaceutical and Biomedical Chemistry
1596,MH212,Science or Maths & Computer Science or Maths & Applied Maths (with Ed)
1597,MH304,Engineering (Computer/Electronic/Communications)
1598,MH305,Product Design
1599,MH306,Robotics and Intelligent Devices
1600,MH401,Finance (options)
1601,MH402,Quantitative Finance
1602,MH403,Accounting and Finance
1603,MH404,Business (options)
1604,MH405,Equine Business
1605,MH407,Business and Accounting
1606,MH411,Entrepreneurship
1607,MH501,LLB Law - four year Single Major Law programme
1608,MH502,Law (options)
1609,MH601,Computer Science through Arts (options)
1610,MH602,Computer Science through Science (options)
1611,MH603,Computational Thinking
1612,MH801,Early Childhood - Teaching and Learning (part-time)
1613,MH802,Community and Youth Work (part-time in service)
1614,MH803,Local Studies/Community Studies (part-time evening) - Mature Students
1615,MI001,Contemporary & Applied Theatre Studies
1616,MI002,Arts
1617,MI004,Education - Primary Teaching - International
1618,MI005,Education - Primary Teaching
1619,MI006,Education - Primary Teaching - Gaeltacht Applicants
1620,MI007,Early Childhood Care and Education
1621,MI008,Education and Psychology - Primary Teaching
1622,MI009,Education Business Studies and Accounting
1623,MI010,Education Business Studies and Religious Studies
1624,MI011,Education Gaeilge and Religious Studies
1625,MI012,Education Gaeilge and Business Studies
1626,MI013,Education Mathematics and Gaeilge
1627,MI014,Education Mathematics and Business Studies
1628,MU001,Theology and Arts
1629,MU002,Theology
1630,NC003,Computing (Degree Award options)
1631,NC005,Human Resource Management
1632,NC009,Business
1633,NC010,Psychology
1634,NC020,Marketing Practice
1635,NC022,Accounting and Finance
1636,NC023,Technology Management (with specialisations)
1637,NM801,Montessori Education
1638,PC405,Social Political and Community Studies
1639,PC410,Arts and Humanities (fulfils Teaching Council requirements)
1640,PC411,English and History (fulfils Teaching Council requirements)
1641,RC001,Medicine - Undergraduate Entry (HPAT required)
1642,RC004,Physiotherapy
1643,RC005,Pharmacy
1644,RC101,Medicine - Graduate Entry (GAMSAT required)
1645,SG141,Business
1646,SG142,Business in International Marketing and Languages (French)
1647,SG144,Business in International Marketing and Languages (Spanish)
1648,SG146,Accounting
1649,SG147,Sport with Business
1650,SG148,Tourism with Event Management
1651,SG241,Performing Arts
1652,SG242,Early Childhood Care and Education
1653,SG243,Social Care Practice
1654,SG244,Fine Art
1655,SG245,Creative Design
1656,SG246,Computing
1657,SG247,English and Psychology
1658,SG248,Sociology and Politics
1659,SG249,Writing and Literature
1660,SG250,Application Design and User Experience
1661,SG251,Computing (Smart Technologies)
1662,SG252,Software Development
1663,SG253,Computer Networks and Cloud Infrastructure
1664,SG254,Writing and Literature Online
1665,SG342,Civil Engineering
1666,SG343,Quantity Surveying
1667,SG346,Construction Project Management and Applied Technology
1668,SG347,Architecture
1669,SG348,Interior Architecture and Design
1670,SG442,Occupational Safety and Health
1671,SG443,Human Nutrition
1672,SG444,Science Undenominated
1673,SG445,Pharmaceutical Science with Drug Development
1674,SG447,Health Science and Physical Activity
1675,SG448,Forensic Investigation and Analysis
1676,SG449,Medical Biotechnology
1677,SG450,Environmental Science with Ecology (Level 8)
1678,TL801,Animation Visual Effects and Motion Design (Level 8)
1679,TL802,TV Radio and New Media (Level 8)
1680,TL810,Computing with Software Development
1681,TL811,Computing with Games Development
1682,TL815,Computing (Degree Award options)
1683,TL823,Event Management (3 year programme)
1684,TL831,Business Studies (Major Specialism in: Acctng or Mktg or Mgmnt)
1685,TL844,Agricultural Engineering
1686,TL845,Civil Engineering
1687,TL847,Manufacturing Engineering
1688,TL848,Agricultural Science
1689,TL851,Wildlife Biology (Degree Award options)
1690,TL855,Pharmaceutical Science (Degree Award options)
1691,TL858,Veterinary Bioscience
1692,TL871,Health and Leisure (Degree Award options)
1693,TL872,Health and Leisure with Massage
1694,TL873,Coaching and Sports Performance
1695,TL880,Early Childhood Care and Education
1696,TL881,Social Care
1697,TL889,Counselling with Addiction - Mature applicants only
1698,TL890,General Nursing and Mature Applicants
1699,TL891,Mental Health Nursing and Mature Applicants
1700,TR002,Music
1701,TR003,History
1702,TR004,Law
1703,TR005,Philosophy
1704,TR006,Psychology
1705,TR007,Clinical Speech and Language Studies
1706,TR009,Music Education
1707,TR012,History and Political Science
1708,TR015,Philosophy Political Science Economics and Sociology
1709,TR016,Deaf Studies
1710,TR017,Law and Business
1711,TR018,Law and French
1712,TR019,Law and German
1713,TR020,Law and Political Science
1714,TR021,Classics Ancient History and Archaeology
1715,TR022,Early and Modern Irish
1716,TR023,English Studies
1717,TR024,European Studies
1718,TR025,Drama and Theatre Studies
1719,TR028,Ancient and Medieval History and Culture
1720,TR029,Political Science and Geography
1721,TR031,Mathematics
1722,TR032,Engineering
1723,TR033,Computer Science
1724,TR034,Management Science and Information Systems Studies
1725,TR035,Theoretical Physics
1726,TR038,Engineering with Management
1727,TR039,Computer Science and Language
1728,TR040,Middle Eastern and European Languages and Cultures
1729,TR041,Religion
1730,TR042,Film
1731,TR043,History of Art and Architecture
1732,TR051,Medicine (HPAT required)
1733,TR052,Dental Science
1734,TR053,Physiotherapy
1735,TR054,Occupational Therapy
1736,TR055,Radiation Therapy
1737,TR056,Human Health and Disease
1738,TR060,Biological and Biomedical Sciences
1739,TR061,Chemical Sciences
1740,TR062,Geography and Geoscience
1741,TR063,Physical Sciences
1742,TR072,Pharmacy
1743,TR080,Global Business
1744,TR081,Business Economic and Social Studies (BESS)
1745,TR082,Computer Science and Business
1746,TR083,Sociology and Social Policy
1747,TR084,Social Studies (Social Work)
1748,TR085,Business Studies and French
1749,TR086,Business Studies and German
1750,TR087,Business Studies and Russian
1751,TR089,Business Studies and Polish
1752,TR090,Business Studies and Spanish
1753,TR091,General Nursing (Meath and St James`s)
1754,TR093,General Nursing (Adelaide School of Nursing)
1755,TR095,Mental Health Nursing
1756,TR097,Intellectual Disability Nursing
1757,TR111,Ancient History and Archaeology/Geography
1758,TR112,Ancient History and Archaeology/History
1759,TR113,Ancient History and Archaeology/History of Art and Architecture
1760,TR114,Ancient History and Archaeology/Modern Language
1761,TR117,Ancient History and Archaeology/Religion
1762,TR166,Classical Civilisation/English Literature
1763,TR173,Classical Civilisation/History of Art and Architecture
1764,TR177,Classical Civilisation/Modern Language
1765,TR179,Classical Civilisation/Philosophy
1766,TR198,Economics/Geography
1767,TR202,Economics/History
1768,TR207,Economics/Mathematics
1769,TR208,Economics/Modern Language
1770,TR209,Economics/Philosophy
1771,TR212,Economics/Sociology
1772,TR228,Classical Languages/English Literature
1773,TR231,Classical Languages/History of Art and Architecture
1774,TR233,Classical Languages/Middle EasternJewish and Islamic Civilisations
1775,TR239,Classical Languages/Modern Language
1776,TR262,English Literature/History
1777,TR263,English Literature/History of Art and Architecture
1778,TR269,English Literature/Philosophy
1779,TR272,English Literature/Sociology
1780,TR276,English Literature/Drama Studies
1781,TR277,English Literature/Modern Language
1782,TR311,Film/Drama Studies
1783,TR312,Film/English Literature
1784,TR320,Film/Music
1785,TR322,Geography/History
1786,TR323,Drama Studies/Modern Language
1787,TR324,Film/Modern Language
1788,TR325,Film/History
1789,TR326,Geography/Modern Language
1790,TR332,Geography/Sociology
1791,TR443,History/History of Art and Architecture
1792,TR447,History/Modern Language
1793,TR449,History/Philosophy
1794,TR452,History/Sociology
1795,TR454,History/Religion
1796,TR455,History of Art and Architecture/Modern Language
1797,TR479,History of Art and Architecture/Philosophy
1798,TR547,Middle EasternJewish and Islamic Civ./Ancient History and Archaeology
1799,TR548,Middle EasternJewish and Islamic Civilisations/Classical Civilisation
1800,TR554,Middle EasternJewish and Islamic Civilisations/History
1801,TR563,Middle EasternJewish and Islamic Civilisations/Modern Language
1802,TR564,Middle EasternJewish and Islamic Civilisations/Music
1803,TR565,Middle EasternJewish and Islamic Civilisations/Religion
1804,TR597,Mathematics/Modern Language
1805,TR598,Mathematics/Music
1806,TR599,Mathematics/Philosophy
1807,TR629,Music/Philosophy
1808,TR635,Music/Drama Studies
1809,TR636,Music/Modern Language
1810,TR638,Music/Religion
1811,TR639,Philosophy/Modern Language
1812,TR662,Philosophy/Sociology
1813,TR663,Religion/Classical Civilisation
1814,TR664,Religion/English Literature
1815,TR665,Religion/History of Art and Architecture
1816,TR666,Religion/Modern Language
1817,TR667,French/Modern Language
1818,TR668,German/Modern Language
1819,TR669,Irish/Modern Language
1820,TR670,Italian/Modern Language
1821,TR671,Russian/Modern Language
1822,TR672,Spanish/Modern Language
1823,TR755,Sociology/Drama Studies
1824,TR756,Sociology/Modern Language
1825,TR911,Children`s and General Nursing (Integrated)
1826,TR913,Midwifery
1827,TU801,Biomedical Design
1828,TU802,Electrical Services and Energy Management
1829,TU803,Electronic Engineering
1830,TU804,Engineering (Common Entry with Award options)
1831,TU805,Engineering (General Entry)
1832,TU806,Sustainable Energy Engineering
1833,TU807,Computer Engineering in Mobile Systems
1834,TU808,Engineering Software
1835,TU809,Mechanical Engineering
1836,TU810,Mechatronic Engineering
1837,TU811,Product Design
1838,TU812,DesignTechnology and Innovation
1839,TU813,Automation Engineering
1840,TU814,Transport Operations and Technology
1841,TU831,Architectural Technology
1842,TU832,Architecture (Suitability Test and Interview)
1843,TU833,Construction Management
1844,TU834,Geographic Science
1845,TU835,Planning and Environmental Management
1846,TU836,Property Economics (Valuation Surveying)
1847,TU837,Quantity Surveying and Construction Economics
1848,TU851,Analytical Chemistry (Environmental Forensic and Pharmaceutical)
1849,TU852,Chemical Sciences with Medicinal Chemistry
1850,TU854,Science (General Entry)
1851,TU855,Science with Nanotechnology
1852,TU856,Computer Science
1853,TU857,Computer Science (Infrastructure)
1854,TU858,Computer Science (International)
1855,TU859,Computing
1856,TU860,Computing (Information Technology)
1857,TU861,Computing with Language (French/German/Spanish)
1858,TU862,Computing with Data Analytics
1859,TU863,Digital Forensics and Cyber Security
1860,TU864,DNA and Forensic Analysis
1861,TU865,Computing with IT Management
1862,TU866,Biomedical and Molecular Diagnostics
1863,TU867,Biomedical Science
1864,TU868,Clinical Measurement Science
1865,TU869,Environmental Health
1866,TU870,Human Nutrition and Dietetics
1867,TU871,Optometry
1868,TU872,Public Health Nutrition
1869,TU873,Industrial Mathematics
1870,TU874,Mathematical Sciences
1871,TU875,Pharmaceutical Healthcare
1872,TU876,Pharmaceutical Science
1873,TU877,Physics Technology
1874,TU878,Physics with Energy and Environment
1875,TU879,Physics with Medical Physics and Bioengineering
1876,TU880,Physics with Data Science
1877,TU881,Food Innovation
1878,TU882,Nutraceuticals in Health and Nutrition
1879,TU901,Business
1880,TU902,Business (Common Entry with Award options)
1881,TU903,Business and Management
1882,TU904,Business and Law
1883,TU905,Economics and Finance
1884,TU906,Human Resource Management
1885,TU907,Logistics and Supply Chain Management
1886,TU908,Management
1887,TU909,Accounting and Finance
1888,TU910,Accounting and Finance
1889,TU911,Accounting and Finance
1890,TU912,Business Analytics
1891,TU913,Business and Information Technology
1892,TU914,Business Computing
1893,TU915,International Business
1894,TU916,International Business
1895,TU917,Law (LLB ) with a Language
1896,TU918,Law (LLB)
1897,TU919,Advertising and Marketing Communications
1898,TU920,Digital Marketing
1899,TU921,Digital Marketing Technologies
1900,TU922,Marketing
1901,TU923,Marketing Management
1902,TU924,E-Commerce in Retailing
1903,TU925,Retail and Services Management
1904,TU935,Sports Management and Coaching
1905,TU936,Sports Science and Health
1906,TU941,Botanical Cuisine
1907,TU942,Culinary Arts
1908,TU943,Culinary Entrepreneurship
1909,TU944,Culinary Science
1910,TU951,International Hospitality and Tourism Management
1911,TU952,International Hospitality Management
1912,TU953,Tourism and Digital Marketing
1913,TU954,Event Management
1914,TU955,Sports & Leisure Management
1915,TU961,Commercial Modern Music
1916,TU962,Drama (Performance)
1917,TU963,Music
1918,TU965,International Business and Languages
1919,TU966,Languages and English Studies
1920,TU967,Languages and International Tourism
1921,TU971,Contemporary Visual Culture
1922,TU972,Creative and Cultural Industries
1923,TU973,Design - Visual Communication
1924,TU974,Fine Art
1925,TU975,Interior Design
1926,TU976,Photography
1927,TU981,Creative Digital Media
1928,TU982,Creative Digital Media
1929,TU983,Film and Broadcasting
1930,TU984,Game Design
1931,TU985,Journalism
1932,TU986,Print Media Technology and Management
1933,TU991,Applied Social Studies in Social Care
1934,TU992,Community and Youth Development
1935,TU993,Early Childhood Care and Education
1936,TU994,Early Childhood Care and Education
1937,TU995,Early Childhood Education
1938,TU996,Social Care
1939,TU997,Applied Social Care
1940,WD001,Applied Computing (options)
1941,WD002,Science (options)
1942,WD005,Health Sciences (options)
1943,WD006,Exercise Sciences (options)
1944,WD007,Engineering (options)
1945,WD025,Construction Management and Engineering
1946,WD027,Music
1947,WD048,Business (options)
1948,WD084,Accounting
1949,WD091,Hospitality Management
1950,WD116,General Nursing
1951,WD117,Psychiatric Nursing
1952,WD120,Intellectual Disability Nursing
1953,WD134,International Business
1954,WD137,Design (Visual Communications)
1955,WD140,Laws
1956,WD144,Architecture
1957,WD147,Pharmaceutical Science
1958,WD149,Early Childhood Studies
1959,WD150,Criminal Justice Studies
1960,WD152,Visual Art
1961,WD161,Computer Forensics and Security
1962,WD162,Quantity Surveying
1963,WD163,Psychology
1964,WD186,Sports Coaching and Performance
1965,WD187,Social Science
1966,WD191,Agricultural Science
1967,WD192,Social Care Practice
1968,WD193,Marketing and Digital Media
1969,WD194,Culinary Arts
1970,WD195,Architectural and Building Information Modelling Technology
1971,WD200,Arts (options)
1972,WD210,Software Systems Development
1973,WD211,Creative Computing
1974,WD212,Recreation and Sport Management
1975,WD230,Mechanical and Manufacturing Engineering
1976,AL801,Sofwre Design wih Virul Reliy nd Ging
1977,AL802,Sofwre Design wih Cloud Copuing
1978,AL803,Sofwre Design wih Mobile Apps nd Conneced Devices
1979,AL805,Nework Mngeen nd Cloud Infrsrucure
1980,AL810,Quniy Surveying
1981,AL820,Mechnicl nd Polyer Engineering
1982,AL830,Generl Nursing
1983,AL832,Psychiric Nursing
1984,AL836,Nuriion nd Helh Science
1985,AL837,Spors Science wih Exercise Physiology
1986,AL838,Bioechnology
1987,AL839,Microbiology
1988,AL840,Phrceuicl Sciences
1989,AL841,Ahleic nd Rehbiliion Therpy
1990,AL842,Bioveerinry Science
1991,AL843,Physicl Aciviy nd Helh Science
1992,AL850,Business
1993,AL851,Business nd Lw
1994,AL852,Accouning (wih opionl plceen)
1995,AL853,Accouning nd Lw
1996,AL855,Hospiliy Mngeen (wih Inernionl plceen)
1997,AL857,Digil Mrkeing
1998,AL860,Socil Cre Prcice
1999,AL861,Aniion nd Illusrion (porfolio)
2000,AL863,Grphic nd Digil Design (porfolio)
2001,AL864,Erly Yers Cre nd Educion
2002,AL870,Applied Psychology
2003,CW018,Business (opions Wexford)
2004,CW028,Erly Childhood Educion nd Cre (Wexford)
2005,CW038,Ar (porfolio Wexford)
2006,CW058,Touris nd Even Mngeen (Wexford)
2007,CW068,Applied Socil Sudies - Professionl Socil Cre (Wexford)
2008,CW078,Susinble Fr Mngeen nd Agribusiness (Wexford)
2009,CW088,Visul Counicions nd Design (Wexford)
2010,CW108,Science (opions)
2011,CW128,Brewing nd Disilling
2012,CW178,Spor Science (opions)
2013,CW188,Spor Rehbiliion nd Ahleic Therpy
2014,CW208,Copuer Ges Developen
2015,CW238,Sofwre Developen
2016,CW248,Inforion Technology Mngeen
2017,CW258,Cybercrie nd IT Securiy
2018,CW268,Copuing in Inercive Digil Ar nd Design
2019,CW438,Consrucion (opions)
2020,CW468,Archiecurl Technology
2021,CW478,Civil Engineering
2022,CW548,Mechnicl Engineering
2023,CW558,Elecronic Syses
2024,CW568,Aerospce Engineering
2025,CW578,TV nd Medi Producion
2026,CW708,Lw - LLB
2027,CW728,Produc Design Innovion
2028,CW748,Erly Childhood Educion nd Cre
2029,CW758,Applied Socil Sudies - Professionl Socil Cre
2030,CW808,Medi nd Public Relions
2031,CW848,Digil Mrkeing wih Anlyics
2032,CW858,Spors Mngeen nd Coching (opions porfolio)
2033,CW908,Business (opions)
2034,CW938,Business wih Lw
2035,CW948,Accouning
2036,PC405,Socil Poliicl nd Couniy Sudies
2037,PC410,Ars nd Huniies (fulfils Teching Council requireens)
2038,PC411,English nd Hisory (fulfils Teching Council requireens)
2039,CR105,Cheicl nd Biophrceuicl Engineering
2040,CR106,Sofwre Developen
2041,CR108,Mechnicl Engineering
2042,CR109,Srucurl Engineering
2043,CR110,Auooive Business Mngeen nd Technology
2044,CR112,Creive Digil Medi
2045,CR116,Copuer Syses
2046,CR121,Music  CIT Cork School of Music
2047,CR125,Populr Music: Elecric Bss Guir  CIT Cork School of Music
2048,CR126,Populr Music: Drus  CIT Cork School of Music
2049,CR127,Populr Music: Elecric Guir  CIT Cork School of Music
2050,CR128,Populr Music: Keybords  CIT Cork School of Music
2051,CR129,Populr Music: Voice  CIT Cork School of Music
2052,CR130,Musicl There
2053,CR150,Business Inforion Syses
2054,CR210,Coneporry Applied Ar (Cerics Glss Texiles)  CIT Crwford
2055,CR220,Fine Ar  CIT Crwford College of Ar nd Design
2056,CR225,Phoogrphy wih New Medi
2057,CR305,Physicl Sciences (Coon Enry)
2058,CR310,IT Mngeen
2059,CR320,Bioedicl Science (Offered joinly by CIT nd UCC)
2060,CR325,Phrceuicl Bioechnology
2061,CR333,Nuriion nd Helh Science
2062,CR335,Biologicl Sciences (Coon Enry)
2063,CR340,Anlyicl Cheisry wih Quliy Assurnce
2064,CR360,Insruen Engineering
2065,CR365,Environenl Science nd Susinble Technology
2066,CR370,Agri-Biosciences
2067,CR400,Accouning
2068,CR420,Mrkeing
2069,CR425,Inernionl Business wih Lnguge
2070,CR500,Engineering (Coon Enry)
2071,CR510,Susinble Energy Engineering
2072,CR520,Bioedicl Engineering
2073,CR560,Archiecurl Technology
2074,CR565,Inerior Archiecure
2075,CR570,Quniy Surveying
2076,CR572,Consrucion Mngeen
2077,CR580,Elecricl Engineering
2078,CR590,Elecronic Engineering
2079,CR600,Visul Counicions
2080,CR660,Touris Mngeen
2081,CR700,There nd Dr Sudies  CIT Cork School of Music
2082,CK101,Ars - 3 yers
2083,CK102,Socil Science
2084,CK104,Ars wih Music - 3 or 4 yers (BMus or Chinese/Europen/In`l Phwy)
2085,CK105,Fil nd Screen Medi - 3 yers or 4 yers (Inernionl Phwy)
2086,CK107,Geogrphicl nd Archeologicl Sciences - 3 or 4 yers (In`l Phwy)
2087,CK108,Ars Inernionl - 4 yers
2088,CK109,English - 3 yers or 4 yers (Inernionl Phwy)
2089,CK110,World Lnguges
2090,CK111,Erly Yers nd Childhood Sudies
2091,CK112,There nd Perforive Prcices - 3 or 4 yers (In`l Phwy)
2092,CK113,Criinology - 3 yers or 4 yers (Inernionl Phwy)
2093,CK114,Socil Science (Youh nd Couniy Work) - 3 yers
2094,CK115,Socil Work - Mure Applicns only
2095,CK116,Spors Sudies nd Physicl Educion
2096,CK118,Digil Huniies nd IT - 3 or 4 yers (Work Exper. or In`l Phwy)
2097,CK120,Applied Psychology
2098,CK121,Psychology nd Copuing - 3 or 4 yers (Work Experience Phwy)
2099,CK122,Governen nd Poliicl Science
2100,CK201,Coerce
2101,CK202,Accouning
2102,CK203,Business Inforion Syses
2103,CK204,Finnce
2104,CK205,Coerce (Inernionl) wih French
2105,CK206,Coerce (Inernionl) wih Gern
2106,CK207,Coerce (Inernionl) wih Ilin
2107,CK208,Coerce (Inernionl) wih Hispnic Sudies
2108,CK209,Coerce (Inernionl) wih Irish
2109,CK211,Coerce (Inernionl) wih Chinese Sudies
2110,CK212,Econoics (Trnsforionl Lerning) - 3 or 4 yers (In`l Phwy)
2111,CK301,Lw (Phwys) -  3 or 4 yers
2112,CK302,Lw nd French
2113,CK304,Lw nd Irish
2114,CK307,Lw nd Business
2115,CK401,Copuer Science
2116,CK402,Biologicl nd Cheicl Sciences
2117,CK404,Biologicl Erh nd Environenl Sciences
2118,CK405,Geneics
2119,CK406,Cheicl Sciences
2120,CK407,Mheicl Sciences
2121,CK408,Physics nd Asrophysics
2122,CK409,Indusril Physics (offered joinly by UCC nd CIT)
2123,CK411,D Science nd Anlyics
2124,CK412,Agriculurl Science
2125,CK502,Food Mrkeing nd Enrepreneurship
2126,CK504,Nuriionl Sciences
2127,CK505,Food Science
2128,CK506,Inernionl Developen nd Food Policy
2129,CK600,Engineering
2130,CK606,Archiecure (offered joinly by UCC nd CIT)
2131,CK701,Medicine (Undergrdue Enry - HPAT required)
2132,CK702,Denisry
2133,CK703,Phrcy
2134,CK704,Occupionl Therpy
2135,CK705,Speech nd Lnguge Therpy
2136,CK706,Public Helh Sciences
2137,CK707,Medicl nd Helh Sciences
2138,CK710,Generl Nursing
2139,CK712,Children`s nd Generl Nursing (Inegred)
2140,CK720,Menl Helh Nursing
2141,CK730,Inellecul Disbiliy Nursing
2142,CK740,Midwifery
2143,CK791,Medicine  - Grdue Enry (GAMSAT required)
2144,AC120,Inernionl Business
2145,AC137,Liberl Ars
2146,CT125,Inforion Technology
2147,CM001,Educion - Priry Teching
2148,CM002,Educion - Priry Teching - Gelch Applicns
2149,CM003,Oidechs - Bunhúineoirech Trí Mheán n Geilge
2150,CM004,Oidechs - Bunhúineoirech Trí Mheán n Geilge (dlí Gelch)
2151,CM010,Educion Sudies
2152,CM020,Erly Childhood Educion
2153,DB500,Copuing
2154,DB501,Copuing (Cloud Copuing)
2155,DB502,Copuing (D Anlyics nd Big D)
2156,DB503,Copuing (Sofwre Developen)
2157,DB504,Copuing (Web nd Mobile Technology)
2158,DB510,Audio Producion nd Music Projec Mngeen
2159,DB512,Business Sudies
2160,DB514,Business Sudies (Lw)
2161,DB515,Business Sudies (Hun Resource Mngeen)
2162,DB516,Finncil Services
2163,DB517,Even Mngeen
2164,DB518,Mrkeing (Digil Medi)
2165,DB521,Accouning nd Finnce
2166,DB524,Business Inforion Syses
2167,DB525,Mrkeing (Digil Medi nd Cloud Copuing)
2168,DB526,Business Inforion Syses (Cloud Copuing)
2169,DB527,Applied Socil Cre
2170,DB531,Mrkeing
2171,DB562,Psychology
2172,DB566,Socil Science
2173,DB567,Fil
2174,DB568,Lw
2175,DB569,Business (Psychology)
2176,DC001,Educion - Erly Childhood Educion
2177,DC002,Educion - Priry Teching
2178,DC003,Educion - Priry Teching - Gelch Applicns
2179,DC004,Educion - Priry Teching (Church of Irelnd Cenre forerly CICE)
2180,DC005,Educion - Priry Teching - Irish Sign Lnguge
2181,DC009,Ars (Join Honours) - Huniies
2182,DC010,Pos Priry Techer Educion - Religious Educion nd English
2183,DC011,Pos Priry Techer Educion - Religious Educion nd Hisory
2184,DC012,Pos Priry Techer Educion - Religious Educion nd Music
2185,DC013,Pos Priry Techer Ed - Geilge wih French/Gern/Spnish
2186,DC014,BA in Jzz nd Coneporry Music Perfornce
2187,DC110,Business Sudies Inernionl
2188,DC111,Business Sudies
2189,DC112,Globl Business (Frnce)
2190,DC113,Globl Business (Gerny)
2191,DC114,Globl Business (Spin)
2192,DC115,Accouning nd Finnce
2193,DC116,Globl Business (USA)
2194,DC117,Aviion Mngeen / Aviion Mngeen wih Pilo Sudies
2195,DC118,Gnó gus Geilge / Business nd Irish
2196,DC119,Globl Business (Cnd)
2197,DC120,Enerprise Copuing
2198,DC121,Copuer Applicions
2199,DC123,D Science
2200,DC126,Acuril Mheics
2201,DC127,Coon Enry ino Acuril nd Finncil Mheics
2202,DC131,Counicion Sudies
2203,DC132,Journlis
2204,DC133,Muliedi
2205,DC155,Applied Lnguge nd Trnslion Sudies
2206,DC161,Anlyicl Science
2207,DC162,Cheicl nd Phrceuicl Sciences
2208,DC166,Environenl Science nd Technology
2209,DC167,Physics wih Asronoy
2210,DC168,Geneics nd Cell Biology
2211,DC171,Applied Physics
2212,DC173,Physics wih Bioedicl Sciences
2213,DC181,Bioechnology
2214,DC190,Elecronic nd Copuer Engineering (wih choice of four jors)
2215,DC193,Mechronic Engineering
2216,DC195,Mechnicl nd Mnufcuring Engineering
2217,DC197,Bioedicl Engineering
2218,DC200,Coon Enry ino Engineering (Undenoined Enry)
2219,DC201,Coon Enry ino Science (Undenoined Enry)
2220,DC202,Spor Science nd Helh
2221,DC203,Science Educion
2222,DC204,Ahleic Therpy nd Trining
2223,DC205,Physicl Educion wih Biology
2224,DC206,Physicl Educion wih Mheics
2225,DC208,Psychology
2226,DC209,Helh nd Sociey
2227,DC215,Generl Nursing
2228,DC216,Menl Helh Nursing
2229,DC217,Inellecul Disbiliy Nursing
2230,DC218,Children's nd Generl Nursing (Inegred)
2231,DC230,Econoics Poliics nd Lw
2232,DC231,Inernionl Relions
2233,DC232,Lw nd Sociey (BCL)
2234,DC235,Educion nd Trining - Dyie Delivery Mode (full-ie)
2235,DC238,Socil Sciences nd Culurl Innovion
2236,DC240,Mrkeing Innovion nd Technology
2237,DC291,Ars (Join Honours) - Medi Sudies
2238,DC292,Ars (Join Honours) - Lw
2239,DC293,Ars (Join Honours) - Inernionl Lnguges
2240,DC295,Ars (Join Honours) - Poliics
2241,DT001,Produc Design
2242,DT028,Trnspor Operions nd Technology
2243,DT035,Elecricl Services nd Energy Mngeen
2244,DT066,Engineering (Generl Enry)
2245,DT101,Archiecure (es nd inerview)
2246,DT106,Plnning nd Environenl Mngeen
2247,DT110,Propery Econoics (Vluion Surveying)
2248,DT111,Quniy Surveying nd Consrucion Econoics
2249,DT112,Geogrphic Science
2250,DT117,Consrucion Mngeen
2251,DT175,Archiecurl Technology
2252,DT201,Science (Generl Enry)
2253,DT203,Anlyicl Cheisry (Environenl Forensic nd Phrceuicl)
2254,DT204,Bioedicl Science
2255,DT205,Mheicl Sciences
2256,DT206,Bioedicl nd Moleculr Dignosics
2257,DT211,Copuer Science (Infrsrucure)
2258,DT220,Indusril Mheics
2259,DT221,Physics wih Energy nd Environen
2260,DT222,Physics Technology
2261,DT223,Hun Nuriion nd Dieeics
2262,DT224,Opoery
2263,DT225,Public Helh Nuriion
2264,DT227,Science wih Nnoechnology
2265,DT228,Copuer Science
2266,DT229,Clinicl Mesureen Science
2267,DT235,Physics wih Medicl Physics nd Bioengineering
2268,DT282,Copuer Science (Inernionl)
2269,DT299,Cheicl Sciences wih Medicinl Cheisry
2270,DT302,Business Anlyics
2271,DT304,E-Coerce in Reiling
2272,DT321,Business nd Lw
2273,DT341,Mrkeing
2274,DT343,Reil nd Services Mngeen
2275,DT354,Business Copuing
2276,DT358,Logisics nd Supply Chin Mngeen
2277,DT365,Business nd Mngeen
2278,DT366,Accouning nd Finnce
2279,DT398,Hun Resource Mngeen
2280,DT399,Econoics nd Finnce
2281,DT401,Inernionl Hospiliy Mngeen
2282,DT405,Culinry Science
2283,DT407,Culinry Ars
2284,DT412,Touris Mrkeing
2285,DT413,Even Mngeen
2286,DT416,Culinry Enrepreneurship
2287,DT420,Nurceuicls in Helh nd Nuriion
2288,DT421,Food Innovion
2289,DT422,Phrceuicl Helhcre
2290,DT491,Environenl Helh
2291,DT501,Music
2292,DT504,Fil nd Brodcsing
2293,DT506,Coercil Modern Music
2294,DT508,Ge Design
2295,DT517,Lnguges nd English Sudies
